t_mm,sub-01,sub-02,sub-03,sub-04,sub-05,sub-06,sub-07,sub-08,sub-09,sub-10,sub-11,sub-12,sub-13,sub-14,sub-15,sub-16
4.514864339047186981e+00,6.771135590865284826e-02,6.771135590865284826e-02,6.771135590865284826e-02,0.000000000000000000e+00,6.771135590865284826e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.771135590865284826e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.272838404760737063e-02,0.000000000000000000e+00
4.595486916530172827e+00,1.291122157433299833e-02,0.000000000000000000e+00,1.291122157433299833e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.291122157433299833e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.291122157433299833e-02,0.000000000000000000e+00
4.676109494013157786e+00,9.353379905731795674e-02,0.000000000000000000e+00,1.430626581027194533e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.353379905731795674e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.353379905731795674e-02,0.000000000000000000e+00
4.756732071496143632e+00,1.422474140702121304e-01,0.000000000000000000e+00,6.631631167271390126e-02,0.000000000000000000e+00,6.631631167271390126e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.631631167271390126e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.422474140702121304e-01,0.000000000000000000e+00,6.631631167271390126e-02,0.000000000000000000e+00,1.422474140702121304e-01,0.000000000000000000e+00
4.837354648979129479e+00,6.162483658722628377e-02,0.000000000000000000e+00,6.162483658722628377e-02,0.000000000000000000e+00,6.162483658722628377e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.162483658722628377e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.162483658722628377e-02,0.000000000000000000e+00,6.162483658722628377e-02,0.000000000000000000e+00,6.162483658722628377e-02,0.000000000000000000e+00
4.917977226462114437e+00,1.899774089575867464e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.899774089575867464e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.899774089575867464e-02,0.000000000000000000e+00
4.998599803945100284e+00,9.962031837874452123e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.400196054899716103e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.962031837874452123e-02,0.000000000000000000e+00
5.079222381428085242e+00,1.979713216469924930e-02,1.979713216469924930e-02,1.979713216469924930e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.979713216469924930e-02,0.000000000000000000e+00,1.979713216469924930e-02,0.000000000000000000e+00,1.979713216469924930e-02,0.000000000000000000e+00,1.979713216469924930e-02,0.000000000000000000e+00
5.159844958911071089e+00,6.082544531828659728e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.630746379556093473e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.630746379556093473e-02,0.000000000000000000e+00,6.082544531828659728e-02,0.000000000000000000e+00
5.240467536394056935e+00,1.414480228012724439e-01,0.000000000000000000e+00,4.431511368742491186e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.431511368742491186e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.431511368742491186e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.414480228012724439e-01,0.000000000000000000e+00
