t_mm,sub-01,sub-02,sub-03,sub-04,sub-05,sub-06,sub-07,sub-08,sub-09,sub-10,sub-11,sub-12,sub-13,sub-14,sub-15,sub-16
6.398937411789554552e+00,2.545334498209604668e+00,1.585011125124458076e-01,2.261316626054832746e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.656447726347862748e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.186825643293978771e-03,3.296422303043104129e+00,0.000000000000000000e+00,2.711496167354744635e+00,0.000000000000000000e+00,8.811724774909635016e-01,0.000000000000000000e+00
6.495891008937881850e+00,2.448380901061277370e+00,6.154751536411851021e-02,2.164363028906505448e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.559494129199535450e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.199468705894776832e+00,0.000000000000000000e+00,2.614542570206417338e+00,0.000000000000000000e+00,7.842188803426362043e-01,0.000000000000000000e+00
6.592844606086208259e+00,2.351427303912950961e+00,0.000000000000000000e+00,2.067409431758179039e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.462540532051209041e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.102515108746450423e+00,0.000000000000000000e+00,2.517588973058090929e+00,0.000000000000000000e+00,6.872652831943097951e-01,0.000000000000000000e+00
6.689798203234534668e+00,2.254473706764624552e+00,0.000000000000000000e+00,1.970455834609852630e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.365586934902882632e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.005561511598124014e+00,0.000000000000000000e+00,2.420635375909764520e+00,0.000000000000000000e+00,5.903116860459833859e-01,0.000000000000000000e+00
6.786751800382861077e+00,2.157520109616298143e+00,0.000000000000000000e+00,1.873502237461526221e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.268633337754556223e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.908607914449797605e+00,0.000000000000000000e+00,2.323681778761438110e+00,0.000000000000000000e+00,4.933580888976569767e-01,0.000000000000000000e+00
6.883705397531187486e+00,2.060566512467971734e+00,0.000000000000000000e+00,1.776548640313199812e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.171679740606229814e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.811654317301471195e+00,0.000000000000000000e+00,2.226728181613111701e+00,0.000000000000000000e+00,3.964044917493305675e-01,0.000000000000000000e+00
6.980658994679514784e+00,1.963612915319644436e+00,0.000000000000000000e+00,1.679595043164872514e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.074726143457902516e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.714700720153143898e+00,0.000000000000000000e+00,2.129774584464784404e+00,0.000000000000000000e+00,2.994508946010032702e-01,0.000000000000000000e+00
7.077612591827841193e+00,1.866659318171318027e+00,0.000000000000000000e+00,1.582641446016546105e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.977772546309576107e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.617747123004817489e+00,0.000000000000000000e+00,2.032820987316457995e+00,0.000000000000000000e+00,2.024972974526768610e-01,0.000000000000000000e+00
7.174566188976167602e+00,1.769705721022991618e+00,0.000000000000000000e+00,1.485687848868219696e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.880818949161249698e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.520793525856491080e+00,0.000000000000000000e+00,1.935867390168131585e+00,0.000000000000000000e+00,1.055437003043504518e-01,0.000000000000000000e+00
7.271519786124494011e+00,1.672752123874665209e+00,0.000000000000000000e+00,1.388734251719893287e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.783865352012923289e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.423839928708164670e+00,0.000000000000000000e+00,1.838913793019805176e+00,0.000000000000000000e+00,8.590103156024042619e-03,0.000000000000000000e+00
7.368473383272820421e+00,1.575798526726338800e+00,0.000000000000000000e+00,1.291780654571566878e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.686911754864596880e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.326886331559838261e+00,0.000000000000000000e+00,1.741960195871478767e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.465426980421147718e+00,1.478844929578011502e+00,0.000000000000000000e+00,1.194827057423239580e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.589958157716269582e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.229932734411510964e+00,0.000000000000000000e+00,1.645006598723151470e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.562380577569474127e+00,1.381891332429685093e+00,0.000000000000000000e+00,1.097873460274913171e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.493004560567943173e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.132979137263184555e+00,0.000000000000000000e+00,1.548053001574825061e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.659334174717800536e+00,1.284937735281358684e+00,0.000000000000000000e+00,1.000919863126586762e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.396050963419616764e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.036025540114858146e+00,0.000000000000000000e+00,1.451099404426498651e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.756287771866126945e+00,1.187984138133032275e+00,0.000000000000000000e+00,9.039662659782603527e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.299097366271290355e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.939071942966531736e+00,0.000000000000000000e+00,1.354145807278172242e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.853241369014453355e+00,1.091030540984705866e+00,0.000000000000000000e+00,8.070126688299339435e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.202143769122963946e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.842118345818205327e+00,0.000000000000000000e+00,1.257192210129845833e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.950194966162780652e+00,9.940769438363785682e-01,0.000000000000000000e+00,7.100590716816066461e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.105190171974636648e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745164748669878030e+00,0.000000000000000000e+00,1.160238612981518536e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.047148563311106173e+00,8.971233466880530472e-01,0.000000000000000000e+00,6.131054745332811251e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.008236574826311127e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.648211151521552509e+00,0.000000000000000000e+00,1.063285015833193015e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.144102160459434359e+00,8.001697495397248616e-01,0.000000000000000000e+00,5.161518773849529396e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.112829776779829416e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.551257554373224323e+00,0.000000000000000000e+00,9.663314186848648291e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.241055757607760768e+00,7.032161523913984524e-01,0.000000000000000000e+00,4.191982802366265304e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.143293805296565324e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.454303957224897914e+00,0.000000000000000000e+00,8.693778215365384199e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.338009354756087177e+00,6.062625552430720433e-01,0.000000000000000000e+00,3.222446830883001212e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.173757833813301232e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.357350360076571505e+00,0.000000000000000000e+00,7.724242243882120107e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.434962951904413586e+00,5.093089580947456341e-01,0.000000000000000000e+00,2.252910859399737120e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.204221862330037141e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.260396762928245096e+00,0.000000000000000000e+00,6.754706272398856015e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.531916549052739995e+00,4.123553609464192249e-01,0.000000000000000000e+00,1.283374887916473028e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.234685890846773049e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.163443165779918687e+00,0.000000000000000000e+00,5.785170300915591923e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.628870146201066405e+00,3.154017637980928157e-01,0.000000000000000000e+00,3.138389164332089365e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.265149919363508957e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.066489568631592277e+00,0.000000000000000000e+00,4.815634329432327831e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.725823743349392814e+00,2.184481666497664065e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.295613947880244865e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.695359714832658682e-01,0.000000000000000000e+00,3.846098357949063740e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.822777340497719223e+00,1.214945695014399973e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.326077976396980773e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.725823743349394590e-01,0.000000000000000000e+00,2.876562386465799648e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.919730937646045632e+00,2.454097235311358816e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.356542004913716681e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.756287771866130498e-01,0.000000000000000000e+00,1.907026414982535556e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.016684534794372041e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.870060334304525895e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.786751800382866406e-01,0.000000000000000000e+00,9.374904434992714641e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.113638131942700227e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.817215828899584551e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.210591729091026636e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.847679857416320459e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.307545326239353045e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.878143885933056367e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.404498923387679454e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.908607914449792275e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.501452520536005864e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.939071942966528461e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.598406117684332273e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.695359714832642306e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.695359714832658682e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.656001952010672461e-18,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
